id,uid,password,first_name,last_name,username,email,avatar,gender,phone_number,social_insurance_number,date_of_birth,employment,address,credit_card,subscription,dt_current_timestamp
3390,a74e9a7b-81a5-45c6-b95c-0f911c13cf29,)M+4Nnra#9,Matthew,Brady,ecole,dakotacallahan@example.net,https://picsum.photos/707/28,Female,868-429-0887x53414,135-65-3282,1993-07-01,"{'title': 'Visual merchandiser', 'key_skill': 'Teamwork'}","{'city': 'Danielleville', 'street_name': 'Amber Canyon', 'street_address': '7531 Elizabeth Parkway Apt. 893', 'zip_code': '76125', 'state': 'Alabama', 'country': 'Saint Martin', 'coordinates': {'lat': 3.126875, 'lng': -79.82533}}","{'id': '2198', 'uid': '38eb2326-168d-4add-a214-e17185367e4b', 'credit_card_number': '3711-9061-5946-2619', 'credit_card_expiry_date': '2027-11-01', 'credit_card_type': 'laser', 'user_id': 'a74e9a7b-81a5-45c6-b95c-0f911c13cf29', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '4698', 'uid': 'b50da21d-03bd-4c8d-bec7-606f6d83b080', 'plan': 'Standard', 'status': 'Cancelled', 'payment_method': 'Google Pay', 'subscription_term': 'Yearly', 'payment_term': 'Pay per Use', 'user_id': 'a74e9a7b-81a5-45c6-b95c-0f911c13cf29', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532678
8196,6db57a5f-f586-460b-9f13-4f445bccd14e,k1izo1Pe)J,Angela,Roberts,allenmichael,jonathanclark@example.com,https://placekitten.com/140/784,Other,001-572-753-3075x5765,094-98-5274,1926-04-26,"{'title': 'Broadcast journalist', 'key_skill': 'Teamwork'}","{'city': 'Lake Jason', 'street_name': 'Victoria Vista', 'street_address': '298 Amy River', 'zip_code': '90618', 'state': 'Idaho', 'country': 'Suriname', 'coordinates': {'lat': 13.8400455, 'lng': 143.956752}}","{'id': '5050', 'uid': 'edf9e0df-7efe-462c-bac8-6bc825b0a872', 'credit_card_number': '6393-1152-7483-9642', 'credit_card_expiry_date': '2023-01-01', 'credit_card_type': 'visa', 'user_id': '6db57a5f-f586-460b-9f13-4f445bccd14e', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '9998', 'uid': 'ca9f2153-c182-4f67-a268-666f9e5ea830', 'plan': 'Basic', 'status': 'Active', 'payment_method': 'Paypal', 'subscription_term': 'Lifetime', 'payment_term': 'Pay per Use', 'user_id': '6db57a5f-f586-460b-9f13-4f445bccd14e', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532678
8120,c9f552db-f69e-4031-8096-947824b2a455,5X5k^Kfcv$,Barbara,Oneal,tamaraprice,bennettjohn@example.net,https://placekitten.com/770/176,Other,(873)620-7473,067-87-9407,1992-12-21,"{'title': 'Industrial buyer', 'key_skill': 'Teamwork'}","{'city': 'Olsonborough', 'street_name': 'Gray Station', 'street_address': '6959 Reed Tunnel', 'zip_code': '23381', 'state': 'Alabama', 'country': 'Iraq', 'coordinates': {'lat': -18.343896, 'lng': -66.827063}}","{'id': '1140', 'uid': '149ef3c6-c3b9-42a6-8680-9808e86e85f9', 'credit_card_number': '8796-6901-3190-5179', 'credit_card_expiry_date': '2027-05-01', 'credit_card_type': 'mastercard', 'user_id': 'c9f552db-f69e-4031-8096-947824b2a455', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '5354', 'uid': 'b7a16b01-0c26-4cfc-85c5-4b0cc81def99', 'plan': 'Platinum', 'status': 'Idle', 'payment_method': 'Money Transfer', 'subscription_term': 'Lifetime', 'payment_term': 'Pay per Use', 'user_id': 'c9f552db-f69e-4031-8096-947824b2a455', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532678
5404,057474b4-5433-4b0a-8db2-e9e6ec115d9c,c2^Vat4$@(,Kevin,Morse,mcdonaldkathy,tstanley@example.net,https://picsum.photos/700/267,Male,(255)260-3626,017-78-5859,1912-01-07,"{'title': 'Teacher, secondary school', 'key_skill': 'Teamwork'}","{'city': 'Melindaport', 'street_name': 'Ashley Mills', 'street_address': '4000 Timothy Fall Suite 979', 'zip_code': '36192', 'state': 'Alabama', 'country': 'Monaco', 'coordinates': {'lat': 22.4803905, 'lng': 74.791696}}","{'id': '3274', 'uid': 'ba0bf923-36f3-4498-8953-bd3c56609a67', 'credit_card_number': '9710-5155-6862-2883', 'credit_card_expiry_date': '2027-10-01', 'credit_card_type': 'discover', 'user_id': '057474b4-5433-4b0a-8db2-e9e6ec115d9c', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '5074', 'uid': 'fc450c75-7fd9-44df-b50e-27ed3a342b47', 'plan': 'Platinum', 'status': 'Idle', 'payment_method': 'Google Pay', 'subscription_term': 'Weekly', 'payment_term': 'Payment in Advance', 'user_id': '057474b4-5433-4b0a-8db2-e9e6ec115d9c', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532678
3029,9df02831-1e5f-4081-9141-c83bf022398f,xl8n3JwA)b,Marissa,Bartlett,craig35,ricky59@example.net,https://picsum.photos/142/236,Female,(547)799-7768x17704,089-29-9358,2014-01-16,"{'title': 'Warehouse manager', 'key_skill': 'Teamwork'}","{'city': 'Ronaldfurt', 'street_name': 'Coleman Creek', 'street_address': '2532 Lopez Wall', 'zip_code': '80759', 'state': 'Wyoming', 'country': 'United States of America', 'coordinates': {'lat': -43.848016, 'lng': -42.695239}}",{},"{'user_id': '9df02831-1e5f-4081-9141-c83bf022398f', 'subscription_id': '5730d653-a7c4-4702-8e46-8a65bf6c388e', 'plan': 'Silver', 'status': 'Active', 'payment_method': 'MasterCard', 'dt_current_timestamp': '1705529035'}",1705532678
1387,dfbea2bf-8989-451b-abc6-eb56fb017b57,z()7LBqZ$j,Julie,Barr,bryantchelsea,zpotts@example.com,https://placekitten.com/196/698,Female,550-953-1913x461,202-73-0274,1961-06-16,"{'title': 'Archivist', 'key_skill': 'Teamwork'}","{'city': 'Morganborough', 'street_name': 'Spencer Common', 'street_address': '35280 Maria Ports', 'zip_code': '13212', 'state': 'North Carolina', 'country': 'Saint Pierre and Miquelon', 'coordinates': {'lat': -13.5432035, 'lng': -118.418747}}","{'id': '4505', 'uid': '9a7aeb3f-6588-4f78-9e04-4e32def4a1c5', 'credit_card_number': '4987-8755-9445-9424', 'credit_card_expiry_date': '2021-05-01', 'credit_card_type': 'diners_club', 'user_id': 'dfbea2bf-8989-451b-abc6-eb56fb017b57', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '2072', 'uid': '27ac746a-d0ee-467d-b2df-2284a8c53555', 'plan': 'Gold', 'status': 'Active', 'payment_method': 'Credit Card', 'subscription_term': 'Lifetime', 'payment_term': 'Payment in Advance', 'user_id': 'dfbea2bf-8989-451b-abc6-eb56fb017b57', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532678
9450,f60af6de-6a1b-4968-a195-bc22d82aaa64,@3L%0Ty^R(,Sarah,Thompson,zbarnett,lharris@example.com,https://placekitten.com/347/941,Male,4383899739,355-86-9943,2010-08-18,"{'title': 'Psychiatric nurse', 'key_skill': 'Teamwork'}","{'city': 'East George', 'street_name': 'Raymond Rest', 'street_address': '554 Manning Road', 'zip_code': '39200', 'state': 'Oklahoma', 'country': 'Wallis and Futuna', 'coordinates': {'lat': -12.939361, 'lng': 132.841917}}","{'id': '7350', 'uid': '0171c740-d517-421e-a865-6396e460b66c', 'credit_card_number': '3705-7887-4087-6131', 'credit_card_expiry_date': '2021-07-01', 'credit_card_type': 'visa', 'user_id': 'f60af6de-6a1b-4968-a195-bc22d82aaa64', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '5383', 'uid': 'd75057c4-2a90-4d2a-8e66-69fb270aa1ff', 'plan': 'Standard', 'status': 'Active', 'payment_method': 'Alipay', 'subscription_term': 'Quinquennal', 'payment_term': 'Full Subscription', 'user_id': 'f60af6de-6a1b-4968-a195-bc22d82aaa64', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532678
4479,1028627a-cb0f-4e34-84ed-f950a5f8f4a1,bs1d6LJ!t$,Elizabeth,Campbell,andrewcastaneda,alexanderhunter@example.com,https://picsum.photos/920/768,Female,(980)414-1784x3472,433-03-4553,2012-07-28,"{'title': 'Human resources officer', 'key_skill': 'Teamwork'}","{'city': 'Port Kennethside', 'street_name': 'Carr Port', 'street_address': '7372 Chelsey Walks Apt. 772', 'zip_code': '34551', 'state': 'Washington', 'country': 'Estonia', 'coordinates': {'lat': -13.624625, 'lng': -80.130158}}","{'id': '5216', 'uid': '418799f8-317c-4849-809c-cb9a40465fe5', 'credit_card_number': '6237-1990-4533-3683', 'credit_card_expiry_date': '2023-10-01', 'credit_card_type': 'discover', 'user_id': '1028627a-cb0f-4e34-84ed-f950a5f8f4a1', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '1255', 'uid': '243e5764-0a53-463a-bdbb-a09142da028b', 'plan': 'Platinum', 'status': 'Active', 'payment_method': 'Paypal', 'subscription_term': 'Quinquennal', 'payment_term': 'Payment in Advance', 'user_id': '1028627a-cb0f-4e34-84ed-f950a5f8f4a1', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532678
4552,ee0c61aa-f2a6-45dc-b9c1-c797dfa59a47,)2XohwzQZ5,Steven,Knapp,isims,robert15@example.net,https://dummyimage.com/343x308,Other,(646)732-8928x72751,709-41-1258,2002-05-18,"{'title': 'Sport and exercise psychologist', 'key_skill': 'Teamwork'}","{'city': 'Lake Yvonne', 'street_name': 'Ronald Flats', 'street_address': '379 Joseph Port', 'zip_code': '17332', 'state': 'Wyoming', 'country': 'Cocos (Keeling) Islands', 'coordinates': {'lat': -84.34687, 'lng': -49.281577}}","{'id': '3146', 'uid': '70c3f8a1-58fb-4b46-805b-ea9fff79f0e4', 'credit_card_number': '5791-2988-2237-9203', 'credit_card_expiry_date': '2025-01-01', 'credit_card_type': 'mastercard', 'user_id': 'ee0c61aa-f2a6-45dc-b9c1-c797dfa59a47', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '8911', 'uid': '490c95d1-327f-46e5-891d-1469b2a4c9aa', 'plan': 'Gold', 'status': 'Blocked', 'payment_method': 'Paypal', 'subscription_term': 'Yearly', 'payment_term': 'Full Subscription', 'user_id': 'ee0c61aa-f2a6-45dc-b9c1-c797dfa59a47', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532678
1247,eb138417-0e5b-4b50-b13f-1a4796a42839,^+M8Enms3S,Andre,Rodriguez,dennischarles,dawn26@example.com,https://placekitten.com/957/363,Other,001-719-315-3595,741-27-0349,1953-09-15,"{'title': 'Forensic scientist', 'key_skill': 'Teamwork'}","{'city': 'Cookborough', 'street_name': 'Murillo Motorway', 'street_address': '4845 Perez Radial Apt. 748', 'zip_code': '69608', 'state': 'Arizona', 'country': 'Ghana', 'coordinates': {'lat': 71.6664645, 'lng': 76.335159}}","{'id': '8182', 'uid': 'bcff9f13-7f1c-4c7a-95e7-119305cc691d', 'credit_card_number': '2472-3510-5079-9442', 'credit_card_expiry_date': '2030-11-01', 'credit_card_type': 'visa', 'user_id': 'eb138417-0e5b-4b50-b13f-1a4796a42839', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '1908', 'uid': '8476c14e-d3b6-45d4-9d61-7c1ad7225592', 'plan': 'Basic', 'status': 'Active', 'payment_method': 'Alipay', 'subscription_term': 'Monthly', 'payment_term': 'Monthly Payment', 'user_id': 'eb138417-0e5b-4b50-b13f-1a4796a42839', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532678
9497,d5a98ca5-9a49-42bc-9fc8-41536275e817,@d6PPkz*^a,Keith,Robinson,samuel00,reyesrichard@example.net,https://dummyimage.com/808x432,Male,001-558-510-8565x497,031-49-9835,1988-11-17,"{'title': 'Clinical molecular geneticist', 'key_skill': 'Teamwork'}","{'city': 'Wrightton', 'street_name': 'Richard Knolls', 'street_address': '544 Jennifer Gardens Apt. 141', 'zip_code': '05152', 'state': 'Washington', 'country': 'Gambia', 'coordinates': {'lat': 79.3675645, 'lng': 118.486812}}","{'id': '7816', 'uid': 'c888786b-38b3-45e1-a535-cc6e23ca3850', 'credit_card_number': '2176-7949-6391-5488', 'credit_card_expiry_date': '2028-07-01', 'credit_card_type': 'mastercard', 'user_id': 'd5a98ca5-9a49-42bc-9fc8-41536275e817', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '2084', 'uid': 'd457d318-f209-4de1-80af-922129a1d796', 'plan': 'Bronze', 'status': 'Blocked', 'payment_method': 'Money Transfer', 'subscription_term': 'Yearly', 'payment_term': 'Full Subscription', 'user_id': 'd5a98ca5-9a49-42bc-9fc8-41536275e817', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532678
5091,5c5ff3d3-78ff-4454-869d-4a2d4286840a,I^v0EU_ylb,Nicole,Bennett,roysullivan,wcannon@example.org,https://picsum.photos/697/542,Other,421.307.6841x05604,435-45-0041,1954-10-12,"{'title': 'Commercial art gallery manager', 'key_skill': 'Teamwork'}","{'city': 'Kennethbury', 'street_name': 'Sylvia Run', 'street_address': '69222 Delgado Track', 'zip_code': '89261', 'state': 'Colorado', 'country': 'Turkey', 'coordinates': {'lat': -53.118743, 'lng': 63.832939}}","{'id': '3379', 'uid': '5af5d414-3650-4672-bded-40fbe6dea85a', 'credit_card_number': '9854-2925-2292-6154', 'credit_card_expiry_date': '2029-07-01', 'credit_card_type': 'diners_club', 'user_id': '5c5ff3d3-78ff-4454-869d-4a2d4286840a', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '5381', 'uid': 'f9794bd9-dea6-493c-993d-3e325b3adc79', 'plan': 'Bronze', 'status': 'Cancelled', 'payment_method': 'Alipay', 'subscription_term': 'Yearly', 'payment_term': 'Payment in Advance', 'user_id': '5c5ff3d3-78ff-4454-869d-4a2d4286840a', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532678
4174,dd7f50c0-3a1e-44a8-beee-67fe6d9e7ee1,$5WRQsUco6,Emily,White,ricardoreed,ewolf@example.net,https://picsum.photos/262/577,Male,001-318-786-1422x077,438-57-8956,1969-08-06,"{'title': 'Air traffic controller', 'key_skill': 'Teamwork'}","{'city': 'New Kellybury', 'street_name': 'Sandra Mews', 'street_address': '16202 Alan Ferry', 'zip_code': '94984', 'state': 'Washington', 'country': 'Turkmenistan', 'coordinates': {'lat': -8.511618, 'lng': -66.574256}}","{'id': '9323', 'uid': '5a3177c0-acb5-4f60-b2f3-ad7db6c4bafb', 'credit_card_number': '3622-2311-4589-8510', 'credit_card_expiry_date': '2027-11-01', 'credit_card_type': 'visa', 'user_id': 'dd7f50c0-3a1e-44a8-beee-67fe6d9e7ee1', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '6733', 'uid': '222ed341-20a9-4a3f-9d15-7939b0b0e48f', 'plan': 'Platinum', 'status': 'Idle', 'payment_method': 'Alipay', 'subscription_term': 'Lifetime', 'payment_term': 'Full Subscription', 'user_id': 'dd7f50c0-3a1e-44a8-beee-67fe6d9e7ee1', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532678
6140,7913edd1-ef19-40b2-84fb-385729eb2a5c,$JP%0HtHeL,Elizabeth,Tucker,vpatterson,jamesmoore@example.org,https://dummyimage.com/903x922,Other,326.784.9758x504,680-60-3235,1932-03-22,"{'title': 'Web designer', 'key_skill': 'Teamwork'}","{'city': 'Pattersonshire', 'street_name': 'Candace Row', 'street_address': '237 Peter Islands Apt. 349', 'zip_code': '93406', 'state': 'New Jersey', 'country': 'Italy', 'coordinates': {'lat': -48.795293, 'lng': -118.419624}}",{},"{'user_id': '7913edd1-ef19-40b2-84fb-385729eb2a5c', 'subscription_id': '80757d29-bdef-4c88-8e75-87c4210598e9', 'plan': 'Platinum', 'status': 'Active', 'payment_method': 'MasterCard', 'dt_current_timestamp': '1705529035'}",1705532678
3043,0eb37a26-3113-4dc6-a483-bf7f9276bb5e,8neCB86l(1,Lauren,Russo,mjackson,rfischer@example.net,https://placekitten.com/206/549,Other,872.403.0734x28180,232-95-1142,1927-10-03,"{'title': 'Buyer, industrial', 'key_skill': 'Teamwork'}","{'city': 'Romanside', 'street_name': 'Brooks Dam', 'street_address': '12463 Garcia Drive', 'zip_code': '39689', 'state': 'Iowa', 'country': 'Korea', 'coordinates': {'lat': -6.077115, 'lng': -19.961787}}",{},"{'user_id': '0eb37a26-3113-4dc6-a483-bf7f9276bb5e', 'subscription_id': 'a7814dbb-0538-4609-a6f3-c05730301086', 'plan': 'Platinum', 'status': 'Idle', 'payment_method': 'MasterCard', 'dt_current_timestamp': '1705529035'}",1705532678
1591,29cadd39-db50-42e1-a185-6ece28aea095,*3raNBxezO,Diana,Miranda,washingtonkarla,kevin38@example.org,https://picsum.photos/623/570,Other,(249)840-5357,429-18-1593,1995-04-07,"{'title': 'Production manager', 'key_skill': 'Teamwork'}","{'city': 'Jacobchester', 'street_name': 'Sanchez Island', 'street_address': '70174 Lindsey Village Apt. 196', 'zip_code': '06600', 'state': 'Illinois', 'country': 'British Virgin Islands', 'coordinates': {'lat': -28.621845, 'lng': -174.136258}}","{'id': '1680', 'uid': '3cd3a6a4-0a40-424c-92bf-59931fcac7f4', 'credit_card_number': '5699-1715-5164-1426', 'credit_card_expiry_date': '2028-10-01', 'credit_card_type': 'visa', 'user_id': '29cadd39-db50-42e1-a185-6ece28aea095', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '8911', 'uid': '4e9811d7-a211-4411-ab12-e7a06c92465a', 'plan': 'Gold', 'status': 'Active', 'payment_method': 'Paypal', 'subscription_term': 'Lifetime', 'payment_term': 'Monthly Payment', 'user_id': '29cadd39-db50-42e1-a185-6ece28aea095', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532678
2834,12368214-1070-4a9b-a0d1-fb75ef0643f5,W$4)DWo$Dv,Thomas,Thompson,walterdonna,jamesmoss@example.net,https://dummyimage.com/905x803,Female,(898)702-4893,072-19-6756,2022-10-24,"{'title': 'Facilities manager', 'key_skill': 'Teamwork'}","{'city': 'Lake Josechester', 'street_name': 'Cynthia Avenue', 'street_address': '89160 Anthony Springs', 'zip_code': '55806', 'state': 'Tennessee', 'country': 'Moldova', 'coordinates': {'lat': 27.22685, 'lng': -82.916184}}","{'id': '6711', 'uid': '597f485c-187b-4587-bc53-32e39daf263a', 'credit_card_number': '5361-1147-6506-1915', 'credit_card_expiry_date': '2021-09-01', 'credit_card_type': 'mastercard', 'user_id': '12368214-1070-4a9b-a0d1-fb75ef0643f5', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '7746', 'uid': '80e3a688-5447-4c60-91c2-a924b714ba86', 'plan': 'Bronze', 'status': 'Active', 'payment_method': 'Google Pay', 'subscription_term': 'Lifetime', 'payment_term': 'Monthly Payment', 'user_id': '12368214-1070-4a9b-a0d1-fb75ef0643f5', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532678
2121,fad3a13f-fbc6-40ac-8146-c0b1acb4ee1c,^7OqtA0SnE,Megan,Burton,stephanie32,dominguezdonald@example.net,https://picsum.photos/605/685,Female,655-470-2204x56569,391-86-6560,2022-02-19,"{'title': 'Production assistant, television', 'key_skill': 'Teamwork'}","{'city': 'Lake Lindsayton', 'street_name': 'Sharon Crest', 'street_address': '601 Jason Forest', 'zip_code': '11342', 'state': 'Colorado', 'country': 'Tonga', 'coordinates': {'lat': 63.149839, 'lng': -159.362447}}","{'id': '4288', 'uid': '5457e37c-119e-4d18-a76e-8a6f821e975a', 'credit_card_number': '5610-3843-5366-7842', 'credit_card_expiry_date': '2030-10-01', 'credit_card_type': 'diners_club', 'user_id': 'fad3a13f-fbc6-40ac-8146-c0b1acb4ee1c', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '2169', 'uid': 'a18aace3-8e8d-49fe-aa6d-60ea3d08dd70', 'plan': 'Gold', 'status': 'Idle', 'payment_method': 'Money Transfer', 'subscription_term': 'Quinquennal', 'payment_term': 'Monthly Payment', 'user_id': 'fad3a13f-fbc6-40ac-8146-c0b1acb4ee1c', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532678
5774,0aebfcae-e821-4c17-9061-e4778dc38c4b,Q9Gy*G$f+6,Steven,Osborne,kristierice,derekallen@example.net,https://picsum.photos/760/947,Other,264-458-9891x37859,896-24-3932,2011-08-03,"{'title': 'Broadcast engineer', 'key_skill': 'Teamwork'}","{'city': 'Lake Kurt', 'street_name': 'Tyler Forges', 'street_address': '1589 Cortez Road', 'zip_code': '98412', 'state': 'Michigan', 'country': 'Korea', 'coordinates': {'lat': 36.358331, 'lng': -90.114775}}",{},"{'user_id': '0aebfcae-e821-4c17-9061-e4778dc38c4b', 'subscription_id': 'fde1a44b-3282-46c5-9b84-479a36292fd5', 'plan': 'Gold', 'status': 'Idle', 'payment_method': 'MasterCard', 'dt_current_timestamp': '1705529035'}",1705532678
2337,5be51729-ebf9-4990-9bcc-a1b8fcc83e79,)7tPp!RJcT,Stephanie,Mcclure,nwagner,duanecline@example.net,https://placekitten.com/543/19,Male,+1-805-878-7268x206,047-09-3260,1917-06-24,"{'title': 'Designer, blown glass/stained glass', 'key_skill': 'Teamwork'}","{'city': 'East Bonnie', 'street_name': 'Petersen Unions', 'street_address': '611 Donna Trafficway Suite 584', 'zip_code': '98316', 'state': 'Kansas', 'country': 'Netherlands Antilles', 'coordinates': {'lat': -68.744109, 'lng': 79.426187}}","{'id': '5002', 'uid': 'd2d5d7e7-6196-4d58-bb91-eb0b67ee72e7', 'credit_card_number': '5867-7313-1271-8376', 'credit_card_expiry_date': '2028-08-01', 'credit_card_type': 'discover', 'user_id': '5be51729-ebf9-4990-9bcc-a1b8fcc83e79', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '6098', 'uid': 'c24b82d4-7fe0-45fc-87a0-ed8812b20182', 'plan': 'Platinum', 'status': 'Cancelled', 'payment_method': 'Money Transfer', 'subscription_term': 'Yearly', 'payment_term': 'Payment in Advance', 'user_id': '5be51729-ebf9-4990-9bcc-a1b8fcc83e79', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532678
7355,1a1caa0f-05ef-42e2-85e1-eafa52943e62,!54KepndfQ,Dorothy,Valenzuela,xevans,pbishop@example.com,https://dummyimage.com/957x400,Other,(345)243-7031,211-56-5419,1986-03-06,"{'title': 'Engineer, manufacturing systems', 'key_skill': 'Teamwork'}","{'city': 'Farmerville', 'street_name': 'Henderson Flats', 'street_address': '35277 Alexandra Rapids', 'zip_code': '43129', 'state': 'Montana', 'country': 'Jamaica', 'coordinates': {'lat': 88.5786475, 'lng': -8.033741}}","{'id': '7385', 'uid': '3c477891-9d97-41c5-aab8-40ab72079412', 'credit_card_number': '5583-3650-6436-5532', 'credit_card_expiry_date': '2030-01-01', 'credit_card_type': 'discover', 'user_id': '1a1caa0f-05ef-42e2-85e1-eafa52943e62', 'dt_current_timestamp': '2024-01-17 17:00:20'}","{'id': '8850', 'uid': '7adaf4d2-61df-4f0f-89bf-22493a8bccfa', 'plan': 'Standard', 'status': 'Idle', 'payment_method': 'Bitcoins', 'subscription_term': 'Quinquennal', 'payment_term': 'Full Subscription', 'user_id': '1a1caa0f-05ef-42e2-85e1-eafa52943e62', 'dt_current_timestamp': '2024-01-17 20:22:27'}",1705532678
